time	v(bus04)-v(bus03)	V(bus03)	V(bus04)	V(vinn)	V(vinp)
Step Information: Ibias=63µ  (Run: 1/3)
6.473091967455438e-02	8.780187e-02	7.535828e-01	8.413847e-01	1.182730e+00	1.317270e+00
6.482857592455438e-02	6.203628e-02	7.569566e-01	8.189929e-01	1.207144e+00	1.292856e+00
6.492623217455437e-02	2.846301e-02	7.612997e-01	7.897627e-01	1.231558e+00	1.268442e+00
6.502388842455437e-02	-9.065688e-03	7.660934e-01	7.570277e-01	1.255972e+00	1.244028e+00
6.512154467455436e-02	-4.542589e-02	7.706838e-01	7.252579e-01	1.280386e+00	1.219614e+00
6.521920092455435e-02	-7.587689e-02	7.744908e-01	6.986139e-01	1.304800e+00	1.195200e+00
6.531685717455435e-02	-9.764397e-02	7.771918e-01	6.795478e-01	1.329214e+00	1.170786e+00
6.541451342455434e-02	-1.108193e-01	7.788180e-01	6.679987e-01	1.353628e+00	1.146372e+00
6.551216967455434e-02	-1.176632e-01	7.796596e-01	6.619964e-01	1.378042e+00	1.121958e+00
6.560982592455433e-02	-1.208504e-01	7.800509e-01	6.592005e-01	1.402457e+00	1.097543e+00
6.570748217455433e-02	-1.222904e-01	7.802277e-01	6.579373e-01	1.426871e+00	1.073129e+00
6.580513842455432e-02	-1.230091e-01	7.803160e-01	6.573068e-01	1.451285e+00	1.048715e+00
6.590279467455432e-02	-1.234643e-01	7.803720e-01	6.569077e-01	1.475699e+00	1.024301e+00
6.600045092455431e-02	-1.238307e-01	7.804172e-01	6.565865e-01	1.500113e+00	9.998873e-01
6.609810717455430e-02	-1.241667e-01	7.804586e-01	6.562919e-01	1.524527e+00	9.754732e-01
6.619576342455430e-02	-1.244904e-01	7.804986e-01	6.560082e-01	1.548941e+00	9.510592e-01
6.629341967455429e-02	-1.248070e-01	7.805376e-01	6.557306e-01	1.573355e+00	9.266451e-01
6.639107592455429e-02	-1.251184e-01	7.805760e-01	6.554576e-01	1.597769e+00	9.022310e-01
6.648873217455428e-02	-1.254253e-01	7.806138e-01	6.551886e-01	1.622183e+00	8.778170e-01
6.658638842455428e-02	-1.257281e-01	7.806512e-01	6.549231e-01	1.646597e+00	8.534029e-01
6.668404467455427e-02	-1.260273e-01	7.806881e-01	6.546608e-01	1.671011e+00	8.289889e-01
6.678170092455427e-02	-1.263231e-01	7.807246e-01	6.544015e-01	1.695425e+00	8.045748e-01
6.697701342455425e-02	-1.269054e-01	7.807964e-01	6.538910e-01	1.744253e+00	7.557467e-01
6.863716967455416e-02	-1.315302e-01	7.813664e-01	6.498362e-01	2.159292e+00	3.407076e-01
6.932076342455412e-02	-1.332990e-01	7.815843e-01	6.482853e-01	2.330191e+00	1.698091e-01
6.951607592455411e-02	-1.337488e-01	7.816396e-01	6.478909e-01	2.379019e+00	1.209810e-01
6.961373217455410e-02	-1.339462e-01	7.816640e-01	6.477178e-01	2.403433e+00	9.656695e-02
6.980904467455409e-02	-1.342710e-01	7.817039e-01	6.474329e-01	2.452261e+00	4.773883e-02
7.000000000000012e-02	-1.345087e-01	7.817332e-01	6.472244e-01	2.500000e+00	1.776357e-15
7.002798972263392e-02	-1.344788e-01	7.817293e-01	6.472505e-01	2.493003e+00	6.997431e-03
7.013994861316916e-02	-1.343420e-01	7.817124e-01	6.473705e-01	2.465013e+00	3.498715e-02
7.023760486316916e-02	-1.342018e-01	7.816951e-01	6.474934e-01	2.440599e+00	5.940121e-02
7.033526111316915e-02	-1.340399e-01	7.816752e-01	6.476353e-01	2.416185e+00	8.381528e-02
7.053057361316914e-02	-1.336467e-01	7.816267e-01	6.479800e-01	2.367357e+00	1.326434e-01
7.082354236316912e-02	-1.329385e-01	7.815394e-01	6.486009e-01	2.294114e+00	2.058856e-01
7.111651111316911e-02	-1.321804e-01	7.814460e-01	6.492656e-01	2.220872e+00	2.791278e-01
7.170244861316907e-02	-1.306192e-01	7.812537e-01	6.506345e-01	2.074388e+00	4.256122e-01
7.336260486316898e-02	-1.258847e-01	7.806700e-01	6.547853e-01	1.659349e+00	8.406512e-01
7.346026111316897e-02	-1.255838e-01	7.806329e-01	6.550491e-01	1.634935e+00	8.650653e-01
7.355791736316897e-02	-1.252791e-01	7.805953e-01	6.553162e-01	1.610521e+00	8.894793e-01
7.365557361316896e-02	-1.249701e-01	7.805572e-01	6.555870e-01	1.586107e+00	9.138934e-01
7.375322986316896e-02	-1.246564e-01	7.805185e-01	6.558620e-01	1.561692e+00	9.383075e-01
7.385088611316895e-02	-1.243368e-01	7.804791e-01	6.561422e-01	1.537278e+00	9.627215e-01
7.394854236316895e-02	-1.240084e-01	7.804385e-01	6.564301e-01	1.512864e+00	9.871356e-01
7.404619861316894e-02	-1.236616e-01	7.803957e-01	6.567341e-01	1.488450e+00	1.011550e+00
7.414385486316893e-02	-1.232647e-01	7.803467e-01	6.570820e-01	1.464036e+00	1.035964e+00
7.424151111316893e-02	-1.227175e-01	7.802790e-01	6.575615e-01	1.439622e+00	1.060378e+00
7.433916736316892e-02	-1.217380e-01	7.801576e-01	6.584196e-01	1.415208e+00	1.084792e+00
7.443682361316892e-02	-1.196377e-01	7.798969e-01	6.602592e-01	1.390794e+00	1.109206e+00
7.453447986316891e-02	-1.149936e-01	7.793202e-01	6.643266e-01	1.366380e+00	1.133620e+00
7.463213611316891e-02	-1.054607e-01	7.781352e-01	6.726745e-01	1.341966e+00	1.158034e+00
7.472979236316890e-02	-8.836216e-02	7.760053e-01	6.876432e-01	1.317552e+00	1.182448e+00
7.482744861316890e-02	-6.229001e-02	7.727442e-01	7.104542e-01	1.293138e+00	1.206862e+00
7.492510486316889e-02	-2.852994e-02	7.684933e-01	7.399634e-01	1.268724e+00	1.231276e+00
7.502276111316888e-02	9.038091e-03	7.637202e-01	7.727582e-01	1.244310e+00	1.255690e+00
7.512041736316888e-02	4.528695e-02	7.590670e-01	8.043540e-01	1.219896e+00	1.280104e+00
7.521807361316887e-02	7.548994e-02	7.551511e-01	8.306410e-01	1.195482e+00	1.304518e+00
7.531572986316887e-02	9.691513e-02	7.523499e-01	8.492650e-01	1.171067e+00	1.328933e+00
7.541338611316886e-02	1.097339e-01	7.506629e-01	8.603968e-01	1.146653e+00	1.353347e+00
7.551104236316886e-02	1.162891e-01	7.497960e-01	8.660852e-01	1.122239e+00	1.377761e+00
7.560869861316885e-02	1.192910e-01	7.493978e-01	8.686888e-01	1.097825e+00	1.402175e+00
7.570635486316885e-02	1.206317e-01	7.492195e-01	8.698512e-01	1.073411e+00	1.426589e+00
7.580401111316884e-02	1.213018e-01	7.491304e-01	8.704322e-01	1.048997e+00	1.451003e+00
7.590166736316883e-02	1.217318e-01	7.490731e-01	8.708049e-01	1.024583e+00	1.475417e+00
7.599932361316883e-02	1.220822e-01	7.490264e-01	8.711087e-01	1.000169e+00	1.499831e+00
7.609697986316882e-02	1.224059e-01	7.489832e-01	8.713892e-01	9.757550e-01	1.524245e+00
7.717119861316876e-02	1.256030e-01	7.485561e-01	8.741591e-01	7.072003e-01	1.792800e+00
7.902666736316866e-02	1.304809e-01	7.479033e-01	8.783842e-01	2.433332e-01	2.256667e+00
7.931963611316864e-02	1.311164e-01	7.478182e-01	8.789347e-01	1.700910e-01	2.329909e+00
7.961260486316862e-02	1.315636e-01	7.477583e-01	8.793219e-01	9.684879e-02	2.403151e+00
7.990557361316861e-02	1.318390e-01	7.477214e-01	8.795604e-01	2.360660e-02	2.476393e+00
8.000000000000011e-02	1.319046e-01	7.477127e-01	8.796173e-01	3.552714e-15	2.500000e+00
8.023929583024736e-02	1.317198e-01	7.477376e-01	8.794574e-01	5.982396e-02	2.440176e+00
8.053226458024734e-02	1.313677e-01	7.477849e-01	8.791525e-01	1.330661e-01	2.366934e+00
8.082523333024733e-02	1.308205e-01	7.478582e-01	8.786787e-01	2.063083e-01	2.293692e+00
8.160648333024728e-02	1.288854e-01	7.481174e-01	8.770029e-01	4.016208e-01	2.098379e+00
8.385257708024715e-02	1.225681e-01	7.489622e-01	8.715302e-01	9.631442e-01	1.536856e+00
8.395023333024715e-02	1.222512e-01	7.490045e-01	8.712556e-01	9.875583e-01	1.512442e+00
8.404788958024714e-02	1.219178e-01	7.490489e-01	8.709668e-01	1.011972e+00	1.488028e+00
8.414554583024714e-02	1.215397e-01	7.490995e-01	8.706391e-01	1.036386e+00	1.463614e+00
8.424320208024713e-02	1.210251e-01	7.491683e-01	8.701935e-01	1.060801e+00	1.439199e+00
8.434085833024713e-02	1.201105e-01	7.492909e-01	8.694013e-01	1.085215e+00	1.414785e+00
8.443851458024712e-02	1.181366e-01	7.495553e-01	8.676920e-01	1.109629e+00	1.390371e+00
8.453617083024711e-02	1.137068e-01	7.501479e-01	8.638547e-01	1.134043e+00	1.365957e+00
8.463382708024711e-02	1.044665e-01	7.513787e-01	8.558452e-01	1.158457e+00	1.341543e+00
8.473148333024710e-02	8.767933e-02	7.535990e-01	8.412783e-01	1.182871e+00	1.317129e+00
8.482913958024710e-02	6.186229e-02	7.569792e-01	8.188415e-01	1.207285e+00	1.292715e+00
8.492679583024709e-02	2.825308e-02	7.613267e-01	7.895797e-01	1.231699e+00	1.268301e+00
8.502445208024709e-02	-9.283900e-03	7.661210e-01	7.568371e-01	1.256113e+00	1.243887e+00
8.512210833024708e-02	-4.562247e-02	7.707084e-01	7.250860e-01	1.280527e+00	1.219473e+00
8.521976458024708e-02	-7.602876e-02	7.745097e-01	6.984809e-01	1.304941e+00	1.195059e+00
8.531742083024707e-02	-9.774321e-02	7.772041e-01	6.794609e-01	1.329355e+00	1.170645e+00
8.541507708024706e-02	-1.108742e-01	7.788247e-01	6.679505e-01	1.353769e+00	1.146231e+00
8.551273333024706e-02	-1.176898e-01	7.796630e-01	6.619731e-01	1.378183e+00	1.121817e+00
8.561038958024705e-02	-1.208624e-01	7.800524e-01	6.591900e-01	1.402597e+00	1.097403e+00
8.570804583024705e-02	-1.222959e-01	7.802283e-01	6.579324e-01	1.427011e+00	1.072989e+00
8.580570208024704e-02	-1.230123e-01	7.803164e-01	6.573040e-01	1.451426e+00	1.048574e+00
8.590335833024704e-02	-1.234666e-01	7.803723e-01	6.569057e-01	1.475840e+00	1.024160e+00
8.600101458024703e-02	-1.238326e-01	7.804174e-01	6.565848e-01	1.500254e+00	9.997464e-01
8.609867083024703e-02	-1.241686e-01	7.804589e-01	6.562903e-01	1.524668e+00	9.753323e-01
8.619632708024702e-02	-1.244922e-01	7.804987e-01	6.560066e-01	1.549082e+00	9.509183e-01
8.629398333024701e-02	-1.248088e-01	7.805378e-01	6.557290e-01	1.573496e+00	9.265042e-01
8.639163958024701e-02	-1.251202e-01	7.805762e-01	6.554560e-01	1.597910e+00	9.020901e-01
8.648929583024700e-02	-1.254271e-01	7.806141e-01	6.551870e-01	1.622324e+00	8.776761e-01
8.658695208024700e-02	-1.257299e-01	7.806514e-01	6.549215e-01	1.646738e+00	8.532620e-01
8.668460833024699e-02	-1.260290e-01	7.806883e-01	6.546593e-01	1.671152e+00	8.288479e-01
8.678226458024699e-02	-1.263248e-01	7.807248e-01	6.544000e-01	1.695566e+00	8.044339e-01
8.697757708024698e-02	-1.269071e-01	7.807966e-01	6.538895e-01	1.744394e+00	7.556058e-01
8.863773333024688e-02	-1.315317e-01	7.813666e-01	6.498349e-01	2.159433e+00	3.405667e-01
8.932132708024684e-02	-1.333004e-01	7.815844e-01	6.482841e-01	2.330332e+00	1.696682e-01
8.951663958024683e-02	-1.337500e-01	7.816398e-01	6.478898e-01	2.379160e+00	1.208401e-01
8.961429583024683e-02	-1.339473e-01	7.816641e-01	6.477168e-01	2.403574e+00	9.642604e-02
8.980960833024682e-02	-1.342719e-01	7.817041e-01	6.474322e-01	2.452402e+00	4.759792e-02
9.000000000000016e-02	-1.345087e-01	7.817332e-01	6.472244e-01	2.500000e+00	1.332268e-15
9.002782062592617e-02	-1.344790e-01	7.817293e-01	6.472504e-01	2.493045e+00	6.955157e-03
9.013910312963019e-02	-1.343431e-01	7.817126e-01	6.473695e-01	2.465224e+00	3.477578e-02
9.023675937963019e-02	-1.342031e-01	7.816953e-01	6.474922e-01	2.440810e+00	5.918984e-02
9.033441562963018e-02	-1.340414e-01	7.816753e-01	6.476340e-01	2.416396e+00	8.360391e-02
9.052972812963017e-02	-1.336486e-01	7.816269e-01	6.479783e-01	2.367568e+00	1.324320e-01
9.082269687963015e-02	-1.329407e-01	7.815397e-01	6.485990e-01	2.294326e+00	2.056742e-01
9.111566562963014e-02	-1.321826e-01	7.814463e-01	6.492637e-01	2.221084e+00	2.789164e-01
9.170160312963010e-02	-1.306214e-01	7.812539e-01	6.506325e-01	2.074599e+00	4.254008e-01
9.336175937963001e-02	-1.258872e-01	7.806703e-01	6.547831e-01	1.659560e+00	8.404399e-01
9.345941562963000e-02	-1.255864e-01	7.806332e-01	6.550468e-01	1.635146e+00	8.648539e-01
9.355707187963000e-02	-1.252817e-01	7.805956e-01	6.553139e-01	1.610732e+00	8.892680e-01
9.365472812962999e-02	-1.249728e-01	7.805575e-01	6.555847e-01	1.586318e+00	9.136820e-01
9.375238437962999e-02	-1.246592e-01	7.805188e-01	6.558596e-01	1.561904e+00	9.380961e-01
9.385004062962998e-02	-1.243396e-01	7.804794e-01	6.561397e-01	1.537490e+00	9.625102e-01
9.394769687962998e-02	-1.240113e-01	7.804389e-01	6.564276e-01	1.513076e+00	9.869242e-01
9.404535312962997e-02	-1.236647e-01	7.803961e-01	6.567314e-01	1.488662e+00	1.011338e+00
9.414300937962997e-02	-1.232685e-01	7.803472e-01	6.570786e-01	1.464248e+00	1.035752e+00
9.424066562962996e-02	-1.227235e-01	7.802798e-01	6.575562e-01	1.439834e+00	1.060166e+00
9.433832187962995e-02	-1.217498e-01	7.801590e-01	6.584092e-01	1.415420e+00	1.084580e+00
9.443597812962995e-02	-1.196641e-01	7.799002e-01	6.602361e-01	1.391006e+00	1.108994e+00
9.453363437962994e-02	-1.150509e-01	7.793273e-01	6.642765e-01	1.366591e+00	1.133409e+00
9.463129062962994e-02	-1.055722e-01	7.781491e-01	6.725769e-01	1.342177e+00	1.157823e+00
9.472894687962993e-02	-8.854842e-02	7.760286e-01	6.874802e-01	1.317763e+00	1.182237e+00
9.482660312962993e-02	-6.255275e-02	7.727771e-01	7.102244e-01	1.293349e+00	1.206651e+00
9.492425937962992e-02	-2.884555e-02	7.685332e-01	7.396876e-01	1.268935e+00	1.231065e+00
9.502191562962992e-02	8.710980e-03	7.637619e-01	7.724729e-01	1.244521e+00	1.255479e+00
9.511957187962991e-02	4.499322e-02	7.591049e-01	8.040981e-01	1.220107e+00	1.279893e+00
9.521722812962991e-02	7.526422e-02	7.551805e-01	8.304447e-01	1.195693e+00	1.304307e+00
9.531488437962990e-02	9.676886e-02	7.523690e-01	8.491379e-01	1.171279e+00	1.328721e+00
9.541254062962989e-02	1.096539e-01	7.506735e-01	8.603274e-01	1.146865e+00	1.353135e+00
9.551019687962989e-02	1.162511e-01	7.498010e-01	8.660522e-01	1.122451e+00	1.377549e+00
9.560785312962988e-02	1.192742e-01	7.494000e-01	8.686742e-01	1.098037e+00	1.401963e+00
9.570550937962988e-02	1.206239e-01	7.492206e-01	8.698445e-01	1.073623e+00	1.426377e+00
9.580316562962987e-02	1.212974e-01	7.491310e-01	8.704284e-01	1.049209e+00	1.450791e+00
9.590082187962987e-02	1.217285e-01	7.490736e-01	8.708021e-01	1.024795e+00	1.475205e+00
9.599847812962986e-02	1.220794e-01	7.490268e-01	8.711062e-01	1.000381e+00	1.499619e+00
9.609613437962986e-02	1.224032e-01	7.489836e-01	8.713868e-01	9.759664e-01	1.524034e+00
9.707269687962980e-02	1.253259e-01	7.485932e-01	8.739191e-01	7.318258e-01	1.768174e+00
9.902582187962969e-02	1.304789e-01	7.479036e-01	8.783824e-01	2.435445e-01	2.256455e+00
9.931879062962967e-02	1.311149e-01	7.478184e-01	8.789333e-01	1.703023e-01	2.329698e+00
9.961175937962966e-02	1.315627e-01	7.477584e-01	8.793211e-01	9.706015e-02	2.402940e+00
9.990472812962964e-02	1.318383e-01	7.477216e-01	8.795599e-01	2.381797e-02	2.476182e+00
1.000000000000000e-01	1.319046e-01	7.477127e-01	8.796173e-01	4.085621e-14	2.500000e+00
Step Information: Ibias=100µ  (Run: 2/3)
0.000000000000000e+00	2.053512e-01	7.957121e-01	1.001063e+00	0.000000e+00	2.500000e+00
4.209687496768311e-04	2.049236e-01	7.957607e-01	1.000684e+00	1.052422e-01	2.394758e+00
7.139374996768310e-04	2.044334e-01	7.958164e-01	1.000250e+00	1.784844e-01	2.321516e+00
1.006906249676831e-03	2.037061e-01	7.958990e-01	9.996051e-01	2.517266e-01	2.248273e+00
1.592843749676832e-03	2.017323e-01	7.961228e-01	9.978552e-01	3.982109e-01	2.101789e+00
3.741281249676833e-03	1.929110e-01	7.971221e-01	9.900331e-01	9.353203e-01	1.564680e+00
3.838937499676833e-03	1.924221e-01	7.971774e-01	9.895995e-01	9.597344e-01	1.540266e+00
3.936593749676833e-03	1.919107e-01	7.972353e-01	9.891460e-01	9.841484e-01	1.515852e+00
4.034249999676833e-03	1.913532e-01	7.972984e-01	9.886516e-01	1.008562e+00	1.491438e+00
4.131906249676832e-03	1.906737e-01	7.973753e-01	9.880490e-01	1.032977e+00	1.467023e+00
4.229562499676832e-03	1.896503e-01	7.974914e-01	9.871417e-01	1.057391e+00	1.442609e+00
4.327218749676832e-03	1.877128e-01	7.977114e-01	9.854242e-01	1.081805e+00	1.418195e+00
4.424874999676831e-03	1.835884e-01	7.981794e-01	9.817679e-01	1.106219e+00	1.393781e+00
4.522531249676831e-03	1.749202e-01	7.991611e-01	9.740813e-01	1.130633e+00	1.369367e+00
4.620187499676831e-03	1.584473e-01	8.010194e-01	9.594667e-01	1.155047e+00	1.344953e+00
4.717843749676830e-03	1.313723e-01	8.040555e-01	9.354278e-01	1.179461e+00	1.320539e+00
4.815499999676830e-03	9.316784e-02	8.083079e-01	9.014757e-01	1.203875e+00	1.296125e+00
4.913156249676830e-03	4.614729e-02	8.135000e-01	8.596473e-01	1.228289e+00	1.271711e+00
5.010812499676829e-03	-5.445480e-03	8.191549e-01	8.137094e-01	1.252703e+00	1.247297e+00
5.108468749676829e-03	-5.661798e-02	8.247310e-01	7.681130e-01	1.277117e+00	1.222883e+00
5.206124999676829e-03	-1.024476e-01	8.297060e-01	7.272583e-01	1.301531e+00	1.198469e+00
5.303781249676828e-03	-1.389409e-01	8.336599e-01	6.947190e-01	1.325945e+00	1.174055e+00
5.401437499676828e-03	-1.642376e-01	8.363993e-01	6.721617e-01	1.350359e+00	1.149641e+00
5.499093749676828e-03	-1.793298e-01	8.380342e-01	6.587044e-01	1.374773e+00	1.125227e+00
5.596749999676827e-03	-1.871936e-01	8.388867e-01	6.516931e-01	1.399187e+00	1.100813e+00
5.694406249676827e-03	-1.909550e-01	8.392948e-01	6.483397e-01	1.423602e+00	1.076398e+00
5.792062499676827e-03	-1.927603e-01	8.394909e-01	6.467305e-01	1.448016e+00	1.051984e+00
5.889718749676826e-03	-1.937482e-01	8.395982e-01	6.458501e-01	1.472430e+00	1.027570e+00
5.987374999676826e-03	-1.944280e-01	8.396723e-01	6.452442e-01	1.496844e+00	1.003156e+00
6.085031249676826e-03	-1.949970e-01	8.397343e-01	6.447372e-01	1.521258e+00	9.787422e-01
6.182687499676825e-03	-1.955228e-01	8.397915e-01	6.442688e-01	1.545672e+00	9.543281e-01
6.280343749676825e-03	-1.960270e-01	8.398466e-01	6.438195e-01	1.570086e+00	9.299141e-01
6.377999999676824e-03	-1.965165e-01	8.398999e-01	6.433834e-01	1.594500e+00	9.055000e-01
6.475656249676824e-03	-1.969942e-01	8.399520e-01	6.429578e-01	1.618914e+00	8.810859e-01
6.573312499676824e-03	-1.974614e-01	8.400030e-01	6.425416e-01	1.643328e+00	8.566719e-01
6.670968749676823e-03	-1.979191e-01	8.400528e-01	6.421337e-01	1.667742e+00	8.322578e-01
6.768624999676823e-03	-1.983684e-01	8.401018e-01	6.417335e-01	1.692156e+00	8.078437e-01
6.866281249676823e-03	-1.988098e-01	8.401500e-01	6.413402e-01	1.716570e+00	7.834297e-01
7.061593749676822e-03	-1.996719e-01	8.402441e-01	6.405722e-01	1.765398e+00	7.346016e-01
9.112374999676815e-03	-2.076685e-01	8.411169e-01	6.334484e-01	2.278094e+00	2.219062e-01
9.307687499676814e-03	-2.083063e-01	8.411865e-01	6.328803e-01	2.326922e+00	1.730781e-01
9.502999999676813e-03	-2.088523e-01	8.412461e-01	6.323938e-01	2.375750e+00	1.242500e-01
9.795968749676812e-03	-2.094617e-01	8.413126e-01	6.318510e-01	2.448992e+00	5.100781e-02
1.000000000000000e-02	-2.097640e-01	8.413457e-01	6.315817e-01	2.500000e+00	0.000000e+00
1.001360312441826e-02	-2.097467e-01	8.413436e-01	6.315969e-01	2.496599e+00	3.400781e-03
1.006801562209130e-02	-2.096732e-01	8.413355e-01	6.316623e-01	2.482996e+00	1.700391e-02
1.014056561898869e-02	-2.095652e-01	8.413237e-01	6.317586e-01	2.464859e+00	3.514140e-02
1.023822186898869e-02	-2.094026e-01	8.413060e-01	6.319034e-01	2.440444e+00	5.955547e-02
1.033587811898869e-02	-2.092172e-01	8.412857e-01	6.320685e-01	2.416030e+00	8.396953e-02
1.043353436898869e-02	-2.090052e-01	8.412625e-01	6.322573e-01	2.391616e+00	1.083836e-01
1.062884686898869e-02	-2.084953e-01	8.412068e-01	6.327115e-01	2.342788e+00	1.572117e-01
1.101947186898869e-02	-2.072074e-01	8.410661e-01	6.338587e-01	2.245132e+00	2.548680e-01
1.131244061898869e-02	-2.061430e-01	8.409498e-01	6.348068e-01	2.171890e+00	3.281102e-01
1.199603436898869e-02	-2.035426e-01	8.406659e-01	6.371232e-01	2.000991e+00	4.990086e-01
1.326556561898868e-02	-1.982118e-01	8.400841e-01	6.418723e-01	1.683609e+00	8.163914e-01
1.336322186898868e-02	-1.977597e-01	8.400348e-01	6.422752e-01	1.659195e+00	8.408055e-01
1.346087811898868e-02	-1.972987e-01	8.399845e-01	6.426858e-01	1.634781e+00	8.652195e-01
1.355853436898868e-02	-1.968281e-01	8.399332e-01	6.431051e-01	1.610366e+00	8.896336e-01
1.365619061898868e-02	-1.963466e-01	8.398807e-01	6.435341e-01	1.585952e+00	9.140477e-01
1.375384686898868e-02	-1.958525e-01	8.398268e-01	6.439744e-01	1.561538e+00	9.384617e-01
1.385150311898868e-02	-1.953419e-01	8.397712e-01	6.444292e-01	1.537124e+00	9.628758e-01
1.394915936898868e-02	-1.948048e-01	8.397126e-01	6.449078e-01	1.512710e+00	9.872898e-01
1.404681561898868e-02	-1.942088e-01	8.396475e-01	6.454387e-01	1.488296e+00	1.011704e+00
1.414447186898868e-02	-1.934544e-01	8.395651e-01	6.461107e-01	1.463882e+00	1.036118e+00
1.424212811898868e-02	-1.922622e-01	8.394347e-01	6.471725e-01	1.439468e+00	1.060532e+00
1.433978436898868e-02	-1.899446e-01	8.391811e-01	6.492365e-01	1.415054e+00	1.084946e+00
1.443744061898868e-02	-1.850437e-01	8.386448e-01	6.536011e-01	1.390640e+00	1.109360e+00
1.453509686898868e-02	-1.750211e-01	8.375494e-01	6.625283e-01	1.366226e+00	1.133774e+00
1.463275311898868e-02	-1.566240e-01	8.355426e-01	6.789185e-01	1.341812e+00	1.158188e+00
1.473040936898868e-02	-1.273856e-01	8.323593e-01	7.049738e-01	1.317398e+00	1.182602e+00
1.482806561898868e-02	-8.729190e-02	8.279985e-01	7.407066e-01	1.292984e+00	1.207016e+00
1.492572186898868e-02	-3.907281e-02	8.227490e-01	7.836761e-01	1.268570e+00	1.231430e+00
1.502337811898868e-02	1.282442e-02	8.170804e-01	8.299049e-01	1.244156e+00	1.255844e+00
1.512103436898867e-02	6.336766e-02	8.115310e-01	8.748987e-01	1.219741e+00	1.280259e+00
1.521869061898867e-02	1.077252e-01	8.066310e-01	9.143562e-01	1.195327e+00	1.304673e+00
1.531634686898867e-02	1.421775e-01	8.028030e-01	9.449805e-01	1.170913e+00	1.329087e+00
1.541400311898867e-02	1.653379e-01	8.002176e-01	9.655555e-01	1.146499e+00	1.353501e+00
1.551165936898867e-02	1.786830e-01	7.987225e-01	9.774055e-01	1.122085e+00	1.377915e+00
1.560931561898867e-02	1.854083e-01	7.979671e-01	9.833754e-01	1.097671e+00	1.402329e+00
1.570697186898867e-02	1.885560e-01	7.976128e-01	9.861689e-01	1.073257e+00	1.426743e+00
1.580462811898867e-02	1.900730e-01	7.974420e-01	9.875150e-01	1.048843e+00	1.451157e+00
1.590228436898868e-02	1.909348e-01	7.973447e-01	9.882795e-01	1.024429e+00	1.475571e+00
1.599994061898868e-02	1.915568e-01	7.972745e-01	9.888313e-01	1.000015e+00	1.499985e+00
1.609759686898868e-02	1.920934e-01	7.972138e-01	9.893072e-01	9.756008e-01	1.524399e+00
1.619525311898868e-02	1.925954e-01	7.971570e-01	9.897525e-01	9.511867e-01	1.548813e+00
1.756244061898870e-02	1.985544e-01	7.964825e-01	9.950369e-01	6.093898e-01	1.890610e+00
1.883197186898872e-02	2.032078e-01	7.959551e-01	9.991629e-01	2.920070e-01	2.207993e+00
1.912494061898872e-02	2.040653e-01	7.958578e-01	9.999231e-01	2.187648e-01	2.281235e+00
1.941790936898873e-02	2.046798e-01	7.957882e-01	1.000468e+00	1.455227e-01	2.354477e+00
1.980853436898873e-02	2.051859e-01	7.957308e-01	1.000917e+00	4.786641e-02	2.452134e+00
2.000000000000000e-02	2.053512e-01	7.957121e-01	1.001063e+00	0.000000e+00	2.500000e+00
2.006566656670789e-02	2.052996e-01	7.957180e-01	1.001018e+00	1.641664e-02	2.483583e+00
2.043368282151691e-02	2.049065e-01	7.957627e-01	1.000669e+00	1.084207e-01	2.391579e+00
2.072665157151691e-02	2.044072e-01	7.958193e-01	1.000226e+00	1.816629e-01	2.318337e+00
2.101962032151692e-02	2.036689e-01	7.959032e-01	9.995721e-01	2.549051e-01	2.245095e+00
2.160555782151692e-02	2.016865e-01	7.961280e-01	9.978145e-01	4.013894e-01	2.098611e+00
2.375399532151696e-02	1.928483e-01	7.971292e-01	9.899775e-01	9.384989e-01	1.561501e+00
2.385165157151696e-02	1.923570e-01	7.971848e-01	9.895418e-01	9.629129e-01	1.537087e+00
2.394930782151696e-02	1.918417e-01	7.972431e-01	9.890847e-01	9.873270e-01	1.512673e+00
2.404696407151696e-02	1.912744e-01	7.973073e-01	9.885817e-01	1.011741e+00	1.488259e+00
2.414462032151696e-02	1.905674e-01	7.973874e-01	9.879548e-01	1.036155e+00	1.463845e+00
2.424227657151696e-02	1.894682e-01	7.975121e-01	9.869803e-01	1.060569e+00	1.439431e+00
2.433993282151696e-02	1.873380e-01	7.977540e-01	9.850920e-01	1.084983e+00	1.415017e+00
2.443758907151697e-02	1.827810e-01	7.982711e-01	9.810520e-01	1.109397e+00	1.390603e+00
2.453524532151697e-02	1.732901e-01	7.993455e-01	9.726356e-01	1.133811e+00	1.366189e+00
2.463290157151697e-02	1.555628e-01	8.013439e-01	9.569066e-01	1.158225e+00	1.341775e+00
2.473055782151697e-02	1.270058e-01	8.045433e-01	9.315491e-01	1.182639e+00	1.317361e+00
2.482821407151697e-02	8.746845e-02	8.089395e-01	8.964079e-01	1.207054e+00	1.292946e+00
2.492587032151697e-02	3.958607e-02	8.142213e-01	8.538074e-01	1.231468e+00	1.268532e+00
2.502352657151697e-02	-1.224017e-02	8.198969e-01	8.076568e-01	1.255882e+00	1.244118e+00
2.512118282151697e-02	-6.298620e-02	8.254232e-01	7.624370e-01	1.280296e+00	1.219704e+00
2.521883907151698e-02	-1.077937e-01	8.302854e-01	7.224917e-01	1.304710e+00	1.195290e+00
