time	V(bus02)	V(bus03)	V(bus04)	V(vinn)	V(vinp)
Step Information: Ibias=63µ  (Run: 1/3)
2.521883907151698e-02	8.860422e-01	9.303342e-01	8.957258e-01	1.260942e+00	1.239058e+00
2.551180782151698e-02	8.606030e-01	9.346936e-01	8.530428e-01	1.275590e+00	1.224410e+00
2.580477657151698e-02	8.340958e-01	9.389564e-01	8.115945e-01	1.290239e+00	1.209761e+00
2.609774532151699e-02	8.066748e-01	9.430524e-01	7.721464e-01	1.304887e+00	1.195113e+00
2.639071407151699e-02	7.785197e-01	9.469063e-01	7.354776e-01	1.319536e+00	1.180464e+00
2.658602657151700e-02	7.594459e-01	9.493021e-01	7.129552e-01	1.329301e+00	1.170699e+00
2.678133907151700e-02	7.402121e-01	9.515312e-01	6.922202e-01	1.339067e+00	1.160933e+00
2.687899532151700e-02	7.305595e-01	9.525762e-01	6.825817e-01	1.343950e+00	1.156050e+00
2.697665157151700e-02	7.208968e-01	9.535712e-01	6.734557e-01	1.348833e+00	1.151167e+00
2.707430782151700e-02	7.112343e-01	9.545140e-01	6.648582e-01	1.353715e+00	1.146285e+00
2.717196407151700e-02	7.015826e-01	9.554027e-01	6.568010e-01	1.358598e+00	1.141402e+00
2.726962032151701e-02	6.919518e-01	9.562356e-01	6.492920e-01	1.363481e+00	1.136519e+00
2.736727657151701e-02	6.823519e-01	9.570118e-01	6.423335e-01	1.368364e+00	1.131636e+00
2.746493282151701e-02	6.727922e-01	9.577307e-01	6.359230e-01	1.373247e+00	1.126753e+00
2.756258907151701e-02	6.632808e-01	9.583925e-01	6.300524e-01	1.378129e+00	1.121871e+00
2.766024532151701e-02	6.538251e-01	9.589980e-01	6.247083e-01	1.383012e+00	1.116988e+00
2.775790157151701e-02	6.444305e-01	9.595485e-01	6.198719e-01	1.387895e+00	1.112105e+00
2.785555782151701e-02	6.351005e-01	9.600461e-01	6.155196e-01	1.392778e+00	1.107222e+00
2.795321407151702e-02	6.258369e-01	9.604932e-01	6.116243e-01	1.397661e+00	1.102339e+00
2.805087032151702e-02	6.166387e-01	9.608929e-01	6.081552e-01	1.402544e+00	1.097456e+00
2.814852657151702e-02	6.075026e-01	9.612485e-01	6.050795e-01	1.407426e+00	1.092574e+00
2.824618282151702e-02	5.984229e-01	9.615635e-01	6.023633e-01	1.412309e+00	1.087691e+00
2.834383907151702e-02	5.893916e-01	9.618415e-01	5.999722e-01	1.417192e+00	1.082808e+00
2.844149532151702e-02	5.803985e-01	9.620863e-01	5.978728e-01	1.422075e+00	1.077925e+00
2.853915157151702e-02	5.714319e-01	9.623013e-01	5.960326e-01	1.426958e+00	1.073042e+00
2.863680782151702e-02	5.624791e-01	9.624900e-01	5.944212e-01	1.431840e+00	1.068160e+00
2.873446407151703e-02	5.535270e-01	9.626554e-01	5.930104e-01	1.436723e+00	1.063277e+00
2.883212032151703e-02	5.445626e-01	9.628006e-01	5.917745e-01	1.441606e+00	1.058394e+00
2.892977657151703e-02	5.355744e-01	9.629282e-01	5.906901e-01	1.446489e+00	1.053511e+00
2.902743282151703e-02	5.265523e-01	9.630405e-01	5.897366e-01	1.451372e+00	1.048628e+00
2.912508907151703e-02	5.174887e-01	9.631397e-01	5.888954e-01	1.456254e+00	1.043746e+00
2.922274532151703e-02	5.083789e-01	9.632276e-01	5.881504e-01	1.461137e+00	1.038863e+00
2.932040157151703e-02	4.992209e-01	9.633059e-01	5.874873e-01	1.466020e+00	1.033980e+00
2.941805782151704e-02	4.900153e-01	9.633760e-01	5.868940e-01	1.470903e+00	1.029097e+00
2.951571407151704e-02	4.807654e-01	9.634393e-01	5.863596e-01	1.475786e+00	1.024214e+00
2.961337032151704e-02	4.714762e-01	9.634967e-01	5.858750e-01	1.480669e+00	1.019331e+00
2.971102657151704e-02	4.621539e-01	9.635491e-01	5.854323e-01	1.485551e+00	1.014449e+00
2.980868282151704e-02	4.528055e-01	9.635974e-01	5.850247e-01	1.490434e+00	1.009566e+00
2.990633907151704e-02	4.434378e-01	9.636422e-01	5.846464e-01	1.495317e+00	1.004683e+00
3.000000000000004e-02	4.344428e-01	9.636831e-01	5.843021e-01	1.500000e+00	1.000000e+00
3.000936609284834e-02	4.353378e-01	9.636790e-01	5.843347e-01	1.499532e+00	1.000468e+00
3.002809827854494e-02	4.371356e-01	9.636708e-01	5.844014e-01	1.498595e+00	1.001405e+00
3.006556264993814e-02	4.407348e-01	9.636546e-01	5.845382e-01	1.496722e+00	1.003278e+00
3.014049139272454e-02	4.479271e-01	9.636209e-01	5.848227e-01	1.492975e+00	1.007025e+00
3.023814764272454e-02	4.572868e-01	9.635742e-01	5.852157e-01	1.488093e+00	1.011907e+00
3.033580389272454e-02	4.666245e-01	9.635240e-01	5.856392e-01	1.483210e+00	1.016790e+00
3.043346014272454e-02	4.759324e-01	9.634693e-01	5.861012e-01	1.478327e+00	1.021673e+00
3.053111639272454e-02	4.852041e-01	9.634092e-01	5.866085e-01	1.473444e+00	1.026556e+00
3.062877264272454e-02	4.944337e-01	9.633427e-01	5.871699e-01	1.468561e+00	1.031439e+00
3.072642889272454e-02	5.036171e-01	9.632687e-01	5.877951e-01	1.463679e+00	1.036321e+00
3.082408514272455e-02	5.127522e-01	9.631859e-01	5.884957e-01	1.458796e+00	1.041204e+00
3.092174139272455e-02	5.218396e-01	9.630927e-01	5.892849e-01	1.453913e+00	1.046087e+00
3.101939764272455e-02	5.308827e-01	9.629873e-01	5.901777e-01	1.449030e+00	1.050970e+00
3.111705389272455e-02	5.398876e-01	9.628679e-01	5.911913e-01	1.444147e+00	1.055853e+00
3.121471014272455e-02	5.488632e-01	9.627320e-01	5.923455e-01	1.439265e+00	1.060735e+00
3.131236639272455e-02	5.578202e-01	9.625772e-01	5.936620e-01	1.434382e+00	1.065618e+00
3.141002264272455e-02	5.667711e-01	9.624008e-01	5.951654e-01	1.429499e+00	1.070501e+00
3.150767889272455e-02	5.757289e-01	9.621996e-01	5.968826e-01	1.424616e+00	1.075384e+00
3.160533514272455e-02	5.847067e-01	9.619704e-01	5.988429e-01	1.419733e+00	1.080267e+00
3.170299139272455e-02	5.937167e-01	9.617099e-01	6.010777e-01	1.414850e+00	1.085150e+00
3.180064764272456e-02	6.027701e-01	9.614142e-01	6.036200e-01	1.409968e+00	1.090032e+00
3.189830389272456e-02	6.118760e-01	9.610797e-01	6.065039e-01	1.405085e+00	1.094915e+00
3.199596014272456e-02	6.210413e-01	9.607030e-01	6.097636e-01	1.400202e+00	1.099798e+00
3.209361639272456e-02	6.302707e-01	9.602804e-01	6.134326e-01	1.395319e+00	1.104681e+00
3.219127264272456e-02	6.395662e-01	9.598089e-01	6.175429e-01	1.390436e+00	1.109564e+00
3.228892889272456e-02	6.489275e-01	9.592857e-01	6.221235e-01	1.385554e+00	1.114446e+00
3.238658514272456e-02	6.583520e-01	9.587085e-01	6.272002e-01	1.380671e+00	1.119329e+00
3.248424139272457e-02	6.678352e-01	9.580755e-01	6.327941e-01	1.375788e+00	1.124212e+00
3.258189764272457e-02	6.773707e-01	9.573858e-01	6.389216e-01	1.370905e+00	1.129095e+00
3.267955389272457e-02	6.869508e-01	9.566388e-01	6.455935e-01	1.366022e+00	1.133978e+00
3.277721014272457e-02	6.965667e-01	9.558346e-01	6.528154e-01	1.361140e+00	1.138860e+00
3.287486639272457e-02	7.062088e-01	9.549742e-01	6.605873e-01	1.356257e+00	1.143743e+00
3.297252264272457e-02	7.158670e-01	9.540586e-01	6.689041e-01	1.351374e+00	1.148626e+00
3.307017889272457e-02	7.255309e-01	9.530899e-01	6.777561e-01	1.346491e+00	1.153509e+00
3.316783514272457e-02	7.351900e-01	9.520700e-01	6.871294e-01	1.341608e+00	1.158392e+00
3.336314764272458e-02	7.544528e-01	9.498869e-01	7.073667e-01	1.331843e+00	1.168157e+00
3.355846014272458e-02	7.735755e-01	9.475312e-01	7.294423e-01	1.322077e+00	1.177923e+00
3.375377264272458e-02	7.924842e-01	9.450266e-01	7.531511e-01	1.312311e+00	1.187689e+00
3.404674139272459e-02	8.203017e-01	9.410424e-01	7.912867e-01	1.297663e+00	1.202337e+00
3.433971014272459e-02	8.472927e-01	9.368542e-01	8.318172e-01	1.283015e+00	1.216985e+00
3.463267889272460e-02	8.732913e-01	9.325346e-01	8.739682e-01	1.268366e+00	1.231634e+00
3.492564764272460e-02	8.981524e-01	9.281519e-01	9.169839e-01	1.253718e+00	1.246282e+00
3.512096014272460e-02	9.140282e-01	9.252276e-01	9.457756e-01	1.243952e+00	1.256048e+00
3.541392889272461e-02	9.366964e-01	9.208859e-01	9.885918e-01	1.229304e+00	1.270696e+00
3.570689764272461e-02	9.578676e-01	9.166579e-01	1.030308e+00	1.214655e+00	1.285345e+00
3.599986639272462e-02	9.773939e-01	9.126135e-01	1.070176e+00	1.200007e+00	1.299993e+00
3.629283514272462e-02	9.951150e-01	9.088264e-01	1.107435e+00	1.185358e+00	1.314642e+00
3.648814764272462e-02	1.005844e+00	9.064822e-01	1.130450e+00	1.175593e+00	1.324407e+00
3.668346014272462e-02	1.015648e+00	9.043081e-01	1.151753e+00	1.165827e+00	1.334173e+00
3.678111639272463e-02	1.020190e+00	9.032913e-01	1.161701e+00	1.160944e+00	1.339056e+00
3.687877264272463e-02	1.024486e+00	9.023245e-01	1.171150e+00	1.156061e+00	1.343939e+00
3.697642889272463e-02	1.028533e+00	9.014096e-01	1.180083e+00	1.151179e+00	1.348821e+00
3.707408514272463e-02	1.032328e+00	9.005485e-01	1.188483e+00	1.146296e+00	1.353704e+00
3.717174139272463e-02	1.035871e+00	8.997421e-01	1.196341e+00	1.141413e+00	1.358587e+00
3.726939764272463e-02	1.039162e+00	8.989916e-01	1.203648e+00	1.136530e+00	1.363470e+00
3.736705389272463e-02	1.042204e+00	8.982973e-01	1.210403e+00	1.131647e+00	1.368353e+00
3.746471014272464e-02	1.045002e+00	8.976586e-01	1.216609e+00	1.126765e+00	1.373235e+00
3.756236639272464e-02	1.047562e+00	8.970751e-01	1.222277e+00	1.121882e+00	1.378118e+00
3.766002264272464e-02	1.049893e+00	8.965451e-01	1.227420e+00	1.116999e+00	1.383001e+00
3.775767889272464e-02	1.052004e+00	8.960668e-01	1.232059e+00	1.112116e+00	1.387884e+00
3.785533514272464e-02	1.053908e+00	8.956376e-01	1.236219e+00	1.107233e+00	1.392767e+00
3.795299139272464e-02	1.055617e+00	8.952549e-01	1.239927e+00	1.102350e+00	1.397650e+00
3.805064764272464e-02	1.057148e+00	8.949151e-01	1.243217e+00	1.097468e+00	1.402532e+00
3.814830389272465e-02	1.058514e+00	8.946149e-01	1.246122e+00	1.092585e+00	1.407415e+00
3.824596014272465e-02	1.059730e+00	8.943508e-01	1.248677e+00	1.087702e+00	1.412298e+00
3.834361639272465e-02	1.060812e+00	8.941192e-01	1.250917e+00	1.082819e+00	1.417181e+00
3.844127264272465e-02	1.061774e+00	8.939165e-01	1.252877e+00	1.077936e+00	1.422064e+00
3.853892889272465e-02	1.062631e+00	8.937395e-01	1.254588e+00	1.073054e+00	1.426946e+00
3.863658514272465e-02	1.063394e+00	8.935848e-01	1.256082e+00	1.068171e+00	1.431829e+00
3.873424139272465e-02	1.064077e+00	8.934498e-01	1.257387e+00	1.063288e+00	1.436712e+00
3.883189764272466e-02	1.064689e+00	8.933317e-01	1.258527e+00	1.058405e+00	1.441595e+00
3.892955389272466e-02	1.065239e+00	8.932282e-01	1.259526e+00	1.053522e+00	1.446478e+00
3.902721014272466e-02	1.065738e+00	8.931372e-01	1.260405e+00	1.048640e+00	1.451360e+00
3.912486639272466e-02	1.066191e+00	8.930570e-01	1.261180e+00	1.043757e+00	1.456243e+00
3.922252264272466e-02	1.066605e+00	8.929858e-01	1.261867e+00	1.038874e+00	1.461126e+00
3.932017889272466e-02	1.066986e+00	8.929224e-01	1.262479e+00	1.033991e+00	1.466009e+00
3.941783514272466e-02	1.067340e+00	8.928655e-01	1.263028e+00	1.029108e+00	1.470892e+00
3.951549139272467e-02	1.067668e+00	8.928140e-01	1.263524e+00	1.024225e+00	1.475775e+00
3.961314764272467e-02	1.067977e+00	8.927673e-01	1.263975e+00	1.019343e+00	1.480657e+00
3.971080389272467e-02	1.068268e+00	8.927244e-01	1.264389e+00	1.014460e+00	1.485540e+00
3.980846014272467e-02	1.068544e+00	8.926847e-01	1.264772e+00	1.009577e+00	1.490423e+00
3.990611639272467e-02	1.068807e+00	8.926477e-01	1.265128e+00	1.004694e+00	1.495306e+00
4.000000000000004e-02	1.069052e+00	8.926139e-01	1.265454e+00	1.000000e+00	1.500000e+00
4.000938836072758e-02	1.069028e+00	8.926175e-01	1.265423e+00	1.000469e+00	1.499531e+00
4.002816508218265e-02	1.068980e+00	8.926241e-01	1.265360e+00	1.001408e+00	1.498592e+00
4.006571852509280e-02	1.068882e+00	8.926376e-01	1.265230e+00	1.003286e+00	1.496714e+00
4.014082541091310e-02	1.068683e+00	8.926655e-01	1.264961e+00	1.007041e+00	1.492959e+00
4.023848166091310e-02	1.068413e+00	8.927039e-01	1.264592e+00	1.011924e+00	1.488076e+00
4.033613791091310e-02	1.068130e+00	8.927450e-01	1.264195e+00	1.016807e+00	1.483193e+00
4.043379416091310e-02	1.067831e+00	8.927898e-01	1.263764e+00	1.021690e+00	1.478310e+00
4.053145041091311e-02	1.067513e+00	8.928388e-01	1.263292e+00	1.026572e+00	1.473428e+00
4.062910666091311e-02	1.067173e+00	8.928928e-01	1.262772e+00	1.031455e+00	1.468545e+00
4.072676291091311e-02	1.066807e+00	8.929528e-01	1.262194e+00	1.036338e+00	1.463662e+00
4.082441916091311e-02	1.066410e+00	8.930199e-01	1.261547e+00	1.041221e+00	1.458779e+00
4.092207541091311e-02	1.065978e+00	8.930953e-01	1.260820e+00	1.046104e+00	1.453896e+00
4.101973166091311e-02	1.065504e+00	8.931806e-01	1.259998e+00	1.050987e+00	1.449013e+00
4.111738791091311e-02	1.064982e+00	8.932775e-01	1.259064e+00	1.055869e+00	1.444131e+00
4.121504416091312e-02	1.064403e+00	8.933880e-01	1.257999e+00	1.060752e+00	1.439248e+00
4.131270041091312e-02	1.063758e+00	8.935141e-01	1.256783e+00	1.065635e+00	1.434365e+00
4.141035666091312e-02	1.063038e+00	8.936584e-01	1.255391e+00	1.070518e+00	1.429482e+00
4.150801291091312e-02	1.062232e+00	8.938237e-01	1.253797e+00	1.075401e+00	1.424599e+00
4.160566916091312e-02	1.061326e+00	8.940130e-01	1.251970e+00	1.080283e+00	1.419717e+00
4.170332541091312e-02	1.060308e+00	8.942295e-01	1.249880e+00	1.085166e+00	1.414834e+00
4.180098166091312e-02	1.059163e+00	8.944767e-01	1.247494e+00	1.090049e+00	1.409951e+00
4.189863791091313e-02	1.057877e+00	8.947581e-01	1.244775e+00	1.094932e+00	1.405068e+00
4.199629416091313e-02	1.056434e+00	8.950773e-01	1.241690e+00	1.099815e+00	1.400185e+00
4.209395041091313e-02	1.054819e+00	8.954379e-01	1.238204e+00	1.104697e+00	1.395303e+00
4.219160666091313e-02	1.053017e+00	8.958431e-01	1.234283e+00	1.109580e+00	1.390420e+00
4.228926291091313e-02	1.051016e+00	8.962962e-01	1.229897e+00	1.114463e+00	1.385537e+00
4.238691916091313e-02	1.048800e+00	8.967997e-01	1.225019e+00	1.119346e+00	1.380654e+00
4.248457541091313e-02	1.046361e+00	8.973559e-01	1.219627e+00	1.124229e+00	1.375771e+00
4.258223166091313e-02	1.043688e+00	8.979664e-01	1.213702e+00	1.129112e+00	1.370888e+00
4.267988791091314e-02	1.040773e+00	8.986324e-01	1.207233e+00	1.133994e+00	1.366006e+00
4.277754416091314e-02	1.037611e+00	8.993545e-01	1.200214e+00	1.138877e+00	1.361123e+00
4.287520041091314e-02	1.034199e+00	9.001325e-01	1.192642e+00	1.143760e+00	1.356240e+00
4.297285666091314e-02	1.030535e+00	9.009660e-01	1.184524e+00	1.148643e+00	1.351357e+00
4.307051291091314e-02	1.026619e+00	9.018539e-01	1.175866e+00	1.153526e+00	1.346474e+00
4.316816916091314e-02	1.022452e+00	9.027945e-01	1.166684e+00	1.158408e+00	1.341592e+00
4.336348166091315e-02	1.013379e+00	9.048268e-01	1.146813e+00	1.168174e+00	1.331826e+00
4.355879416091315e-02	1.003348e+00	9.070448e-01	1.125081e+00	1.177940e+00	1.322060e+00
4.375410666091315e-02	9.924042e-01	9.094275e-01	1.101688e+00	1.187705e+00	1.312295e+00
4.404707541091316e-02	9.743826e-01	9.132620e-01	1.063960e+00	1.202354e+00	1.297646e+00
4.434004416091316e-02	9.545822e-01	9.173414e-01	1.023746e+00	1.217002e+00	1.282998e+00
4.463301291091316e-02	9.331615e-01	9.215928e-01	9.818041e-01	1.231651e+00	1.268349e+00
4.492598166091317e-02	9.102665e-01	9.259465e-01	9.388803e-01	1.246299e+00	1.253701e+00
4.521895041091317e-02	8.860328e-01	9.303358e-01	8.957095e-01	1.260947e+00	1.239053e+00
4.551191916091318e-02	8.605931e-01	9.346952e-01	8.530268e-01	1.275596e+00	1.224404e+00
4.580488791091318e-02	8.340856e-01	9.389580e-01	8.115790e-01	1.290244e+00	1.209756e+00
4.609785666091318e-02	8.066642e-01	9.430539e-01	7.721319e-01	1.304893e+00	1.195107e+00
4.629316916091319e-02	7.879632e-01	9.456549e-01	7.473300e-01	1.314658e+00	1.185342e+00
4.648848166091319e-02	7.689966e-01	9.481249e-01	7.239929e-01	1.324424e+00	1.175576e+00
4.668379416091319e-02	7.498332e-01	9.504402e-01	7.023402e-01	1.334190e+00	1.165810e+00
4.678145041091319e-02	7.402011e-01	9.515324e-01	6.922089e-01	1.339072e+00	1.160928e+00
4.687910666091320e-02	7.305485e-01	9.525774e-01	6.825709e-01	1.343955e+00	1.156045e+00
4.697676291091320e-02	7.208858e-01	9.535723e-01	6.734456e-01	1.348838e+00	1.151162e+00
4.707441916091320e-02	7.112233e-01	9.545151e-01	6.648486e-01	1.353721e+00	1.146279e+00
4.717207541091320e-02	7.015716e-01	9.554037e-01	6.567922e-01	1.358604e+00	1.141396e+00
4.726973166091320e-02	6.919408e-01	9.562365e-01	6.492837e-01	1.363487e+00	1.136513e+00
4.736738791091320e-02	6.823410e-01	9.570127e-01	6.423259e-01	1.368369e+00	1.131631e+00
4.746504416091320e-02	6.727813e-01	9.577315e-01	6.359160e-01	1.373252e+00	1.126748e+00
4.756270041091321e-02	6.632701e-01	9.583933e-01	6.300461e-01	1.378135e+00	1.121865e+00
4.766035666091321e-02	6.538144e-01	9.589986e-01	6.247025e-01	1.383018e+00	1.116982e+00
4.775801291091321e-02	6.444198e-01	9.595491e-01	6.198666e-01	1.387901e+00	1.112099e+00
4.785566916091321e-02	6.350899e-01	9.600466e-01	6.155150e-01	1.392783e+00	1.107217e+00
4.795332541091321e-02	6.258264e-01	9.604937e-01	6.116201e-01	1.397666e+00	1.102334e+00
4.805098166091321e-02	6.166282e-01	9.608933e-01	6.081514e-01	1.402549e+00	1.097451e+00
4.814863791091321e-02	6.074922e-01	9.612489e-01	6.050762e-01	1.407432e+00	1.092568e+00
4.824629416091322e-02	5.984126e-01	9.615638e-01	6.023604e-01	1.412315e+00	1.087685e+00
4.834395041091322e-02	5.893813e-01	9.618418e-01	5.999697e-01	1.417197e+00	1.082803e+00
4.844160666091322e-02	5.803882e-01	9.620866e-01	5.978706e-01	1.422080e+00	1.077920e+00
4.853926291091322e-02	5.714217e-01	9.623016e-01	5.960307e-01	1.426963e+00	1.073037e+00
4.863691916091322e-02	5.624689e-01	9.624902e-01	5.944195e-01	1.431846e+00	1.068154e+00
4.873457541091322e-02	5.535167e-01	9.626556e-01	5.930089e-01	1.436729e+00	1.063271e+00
4.883223166091322e-02	5.445524e-01	9.628007e-01	5.917732e-01	1.441612e+00	1.058388e+00
4.892988791091323e-02	5.355641e-01	9.629283e-01	5.906889e-01	1.446494e+00	1.053506e+00
4.902754416091323e-02	5.265419e-01	9.630406e-01	5.897356e-01	1.451377e+00	1.048623e+00
4.912520041091323e-02	5.174784e-01	9.631398e-01	5.888945e-01	1.456260e+00	1.043740e+00
4.922285666091323e-02	5.083686e-01	9.632277e-01	5.881496e-01	1.461143e+00	1.038857e+00
4.932051291091323e-02	4.992104e-01	9.633060e-01	5.874866e-01	1.466026e+00	1.033974e+00
4.941816916091323e-02	4.900048e-01	9.633762e-01	5.868934e-01	1.470908e+00	1.029092e+00
4.951582541091323e-02	4.807549e-01	9.634393e-01	5.863590e-01	1.475791e+00	1.024209e+00
4.961348166091323e-02	4.714656e-01	9.634967e-01	5.858744e-01	1.480674e+00	1.019326e+00
4.971113791091324e-02	4.621433e-01	9.635491e-01	5.854318e-01	1.485557e+00	1.014443e+00
4.980879416091324e-02	4.527948e-01	9.635975e-01	5.850243e-01	1.490440e+00	1.009560e+00
4.990645041091324e-02	4.434271e-01	9.636423e-01	5.846460e-01	1.495322e+00	1.004678e+00
5.000000000000009e-02	4.344428e-01	9.636831e-01	5.843021e-01	1.500000e+00	1.000000e+00
5.000935495890877e-02	4.353367e-01	9.636790e-01	5.843347e-01	1.499532e+00	1.000468e+00
5.002806487672614e-02	4.371324e-01	9.636709e-01	5.844012e-01	1.498597e+00	1.001403e+00
5.006548471236088e-02	4.407274e-01	9.636546e-01	5.845379e-01	1.496726e+00	1.003274e+00
5.014032438363036e-02	4.479111e-01	9.636210e-01	5.848220e-01	1.492984e+00	1.007016e+00
5.023798063363036e-02	4.572708e-01	9.635743e-01	5.852150e-01	1.488101e+00	1.011899e+00
5.033563688363036e-02	4.666085e-01	9.635241e-01	5.856385e-01	1.483218e+00	1.016782e+00
5.043329313363036e-02	4.759166e-01	9.634694e-01	5.861003e-01	1.478335e+00	1.021665e+00
5.053094938363036e-02	4.851883e-01	9.634092e-01	5.866076e-01	1.473453e+00	1.026547e+00
5.062860563363036e-02	4.944180e-01	9.633428e-01	5.871689e-01	1.468570e+00	1.031430e+00
5.072626188363036e-02	5.036014e-01	9.632688e-01	5.877940e-01	1.463687e+00	1.036313e+00
5.082391813363037e-02	5.127366e-01	9.631860e-01	5.884945e-01	1.458804e+00	1.041196e+00
5.092157438363037e-02	5.218241e-01	9.630928e-01	5.892835e-01	1.453921e+00	1.046079e+00
5.101923063363037e-02	5.308672e-01	9.629875e-01	5.901760e-01	1.449039e+00	1.050961e+00
5.111688688363037e-02	5.398722e-01	9.628680e-01	5.911895e-01	1.444156e+00	1.055844e+00
5.121454313363037e-02	5.488478e-01	9.627322e-01	5.923433e-01	1.439273e+00	1.060727e+00
5.131219938363037e-02	5.578049e-01	9.625775e-01	5.936596e-01	1.434390e+00	1.065610e+00
5.140985563363037e-02	5.667558e-01	9.624011e-01	5.951626e-01	1.429507e+00	1.070493e+00
5.150751188363038e-02	5.757136e-01	9.622000e-01	5.968794e-01	1.424624e+00	1.075376e+00
5.160516813363038e-02	5.846913e-01	9.619709e-01	5.988393e-01	1.419742e+00	1.080258e+00
5.170282438363038e-02	5.937013e-01	9.617103e-01	6.010736e-01	1.414859e+00	1.085141e+00
5.180048063363038e-02	6.027546e-01	9.614147e-01	6.036154e-01	1.409976e+00	1.090024e+00
5.189813688363038e-02	6.118604e-01	9.610803e-01	6.064987e-01	1.405093e+00	1.094907e+00
5.199579313363038e-02	6.210256e-01	9.607037e-01	6.097577e-01	1.400210e+00	1.099790e+00
5.209344938363038e-02	6.302549e-01	9.602812e-01	6.134260e-01	1.395328e+00	1.104672e+00
5.219110563363039e-02	6.395502e-01	9.598098e-01	6.175355e-01	1.390445e+00	1.109555e+00
5.228876188363039e-02	6.489114e-01	9.592866e-01	6.221153e-01	1.385562e+00	1.114438e+00
5.238641813363039e-02	6.583359e-01	9.587095e-01	6.271911e-01	1.380679e+00	1.119321e+00
5.248407438363039e-02	6.678189e-01	9.580767e-01	6.327842e-01	1.375796e+00	1.124204e+00
5.258173063363039e-02	6.773543e-01	9.573870e-01	6.389107e-01	1.370914e+00	1.129086e+00
5.267938688363039e-02	6.869344e-01	9.566401e-01	6.455817e-01	1.366031e+00	1.133969e+00
5.277704313363039e-02	6.965502e-01	9.558361e-01	6.528026e-01	1.361148e+00	1.138852e+00
5.287469938363040e-02	7.061923e-01	9.549757e-01	6.605735e-01	1.356265e+00	1.143735e+00
5.297235563363040e-02	7.158505e-01	9.540603e-01	6.688894e-01	1.351382e+00	1.148618e+00
5.307001188363040e-02	7.255144e-01	9.530916e-01	6.777406e-01	1.346499e+00	1.153501e+00
5.316766813363040e-02	7.351735e-01	9.520718e-01	6.871130e-01	1.341617e+00	1.158383e+00
5.336298063363040e-02	7.544364e-01	9.498888e-01	7.073486e-01	1.331851e+00	1.168149e+00
5.355829313363041e-02	7.735592e-01	9.475332e-01	7.294227e-01	1.322085e+00	1.177915e+00
5.375360563363041e-02	7.924681e-01	9.450288e-01	7.531301e-01	1.312320e+00	1.187680e+00
5.404657438363041e-02	8.202860e-01	9.410447e-01	7.912642e-01	1.297671e+00	1.202329e+00
5.433954313363042e-02	8.472776e-01	9.368566e-01	8.317935e-01	1.283023e+00	1.216977e+00
5.463251188363042e-02	8.732767e-01	9.325371e-01	8.739439e-01	1.268374e+00	1.231626e+00
5.492548063363042e-02	8.981385e-01	9.281544e-01	9.169593e-01	1.253726e+00	1.246274e+00
5.512079313363043e-02	9.140148e-01	9.252301e-01	9.457510e-01	1.243960e+00	1.256040e+00
5.541376188363043e-02	9.366838e-01	9.208884e-01	9.885677e-01	1.229312e+00	1.270688e+00
5.570673063363044e-02	9.578559e-01	9.166602e-01	1.030285e+00	1.214664e+00	1.285336e+00
5.599969938363044e-02	9.773833e-01	9.126157e-01	1.070154e+00	1.200015e+00	1.299985e+00
5.629266813363044e-02	9.951055e-01	9.088285e-01	1.107415e+00	1.185367e+00	1.314633e+00
5.648798063363045e-02	1.005835e+00	9.064841e-01	1.130431e+00	1.175601e+00	1.324399e+00
5.668329313363045e-02	1.015640e+00	9.043099e-01	1.151735e+00	1.165835e+00	1.334165e+00
5.678094938363045e-02	1.020182e+00	9.032930e-01	1.161684e+00	1.160953e+00	1.339047e+00
5.687860563363045e-02	1.024479e+00	9.023261e-01	1.171134e+00	1.156070e+00	1.343930e+00
5.697626188363045e-02	1.028526e+00	9.014112e-01	1.180068e+00	1.151187e+00	1.348813e+00
5.707391813363046e-02	1.032322e+00	9.005499e-01	1.188470e+00	1.146304e+00	1.353696e+00
5.717157438363046e-02	1.035865e+00	8.997435e-01	1.196328e+00	1.141421e+00	1.358579e+00
5.726923063363046e-02	1.039157e+00	8.989929e-01	1.203636e+00	1.136539e+00	1.363461e+00
5.736688688363046e-02	1.042199e+00	8.982984e-01	1.210392e+00	1.131656e+00	1.368344e+00
5.746454313363046e-02	1.044998e+00	8.976597e-01	1.216599e+00	1.126773e+00	1.373227e+00
5.756219938363046e-02	1.047558e+00	8.970760e-01	1.222268e+00	1.121890e+00	1.378110e+00
5.765985563363046e-02	1.049889e+00	8.965459e-01	1.227412e+00	1.117007e+00	1.382993e+00
5.775751188363046e-02	1.052000e+00	8.960676e-01	1.232052e+00	1.112124e+00	1.387876e+00
5.785516813363047e-02	1.053904e+00	8.956383e-01	1.236212e+00	1.107242e+00	1.392758e+00
5.795282438363047e-02	1.055615e+00	8.952554e-01	1.239921e+00	1.102359e+00	1.397641e+00
5.805048063363047e-02	1.057145e+00	8.949156e-01	1.243212e+00	1.097476e+00	1.402524e+00
5.814813688363047e-02	1.058511e+00	8.946154e-01	1.246117e+00	1.092593e+00	1.407407e+00
5.824579313363047e-02	1.059728e+00	8.943512e-01	1.248673e+00	1.087710e+00	1.412290e+00
5.834344938363047e-02	1.060810e+00	8.941196e-01	1.250914e+00	1.082828e+00	1.417172e+00
5.844110563363047e-02	1.061773e+00	8.939168e-01	1.252873e+00	1.077945e+00	1.422055e+00
